Time,Total_I,Cell_E,Base_E,Group_E,"I_(1,1)","I_(2,1)","I_(3,1)","I_(1,2)","I_(2,2)","I_(3,2)","I_(1,3)","I_(2,3)","I_(3,3)"
2539.0,1.2207e-08,-0.62378,-0.62378,0.0,-3.8387e-06,1.9193e-06,-1.7274e-05,-8.1572e-06,2.2552e-05,4.3185e-06,-3.3589e-06,1.1996e-05,-6.2379e-06
2539.5,1.0376e-07,-0.62347,-0.62347,0.0,-2.3992e-06,4.7984e-06,-1.4875e-05,-4.3185e-06,2.3032e-05,3.8387e-06,0.0,1.2956e-05,-6.7177e-06
2540.0,1.1292e-07,-0.62439,-0.62439,0.0,-1.9193e-06,4.3185e-06,-1.4875e-05,-2.879e-06,2.3032e-05,3.3589e-06,1.9193e-06,1.1516e-05,-6.7177e-06
2540.5,1.0986e-07,-0.62439,-0.62439,0.0,-1.9193e-06,3.8387e-06,-1.5835e-05,-1.9193e-06,2.2072e-05,3.8387e-06,2.3992e-06,1.1516e-05,-6.7177e-06
2541.0,1.1292e-07,-0.625,-0.625,0.0,-1.4395e-06,3.8387e-06,-1.4395e-05,-1.4395e-06,2.1593e-05,2.879e-06,2.879e-06,1.0556e-05,-6.7177e-06
2541.5,1.2512e-07,-0.625,-0.625,0.0,-9.5967e-07,4.3185e-06,-1.4875e-05,-1.4395e-06,2.1113e-05,3.3589e-06,2.3992e-06,1.1516e-05,-5.758e-06
2542.0,1.5564e-07,-0.625,-0.625,0.0,-4.7984e-07,4.3185e-06,-1.4395e-05,-4.7984e-07,2.1593e-05,4.3185e-06,3.3589e-06,1.1036e-05,-4.7984e-06
2542.5,1.2512e-07,-0.62408,-0.62408,0.0,-4.7984e-07,3.3589e-06,-1.5355e-05,-9.5967e-07,2.1593e-05,4.3185e-06,2.3992e-06,1.0556e-05,-5.758e-06
2543.0,1.3428e-07,-0.62469,-0.62469,0.0,-4.7984e-07,4.3185e-06,-1.3435e-05,-9.5967e-07,2.2072e-05,5.2782e-06,1.9193e-06,1.0077e-05,-7.6774e-06
2543.5,1.4343e-07,-0.625,-0.625,0.0,-9.5967e-07,5.2782e-06,-1.2476e-05,0.0,2.2552e-05,4.7984e-06,3.3589e-06,1.0556e-05,-1.0556e-05
2544.0,1.0071e-07,-0.62469,-0.62469,0.0,-9.5967e-07,5.2782e-06,-1.2956e-05,-4.7984e-07,2.1113e-05,2.3992e-06,1.9193e-06,1.1036e-05,-1.1516e-05
2544.5,4.2725e-08,-0.62469,-0.62469,0.0,-4.7984e-07,4.7984e-06,-1.5835e-05,-1.9193e-06,2.1113e-05,0.0,9.5967e-07,1.0556e-05,-1.2476e-05
2545.0,1.2207e-08,-0.62439,-0.62439,0.0,-9.5967e-07,3.8387e-06,-1.9673e-05,-1.4395e-06,2.1113e-05,-1.4395e-06,2.3992e-06,1.1516e-05,-1.3435e-05
2545.5,-2.1362e-08,-0.62408,-0.62408,0.0,-9.5967e-07,4.3185e-06,-2.1593e-05,-9.5967e-07,2.1113e-05,-2.3992e-06,1.4395e-06,1.0077e-05,-1.4395e-05
2546.0,-1.5259e-08,-0.625,-0.625,0.0,-9.5967e-07,5.2782e-06,-2.3032e-05,-4.7984e-07,2.2552e-05,-2.3992e-06,1.4395e-06,9.5967e-06,-1.4395e-05
2546.5,-4.5776e-08,-0.62531,-0.62531,0.0,-9.5967e-07,5.2782e-06,-2.2552e-05,-1.4395e-06,1.9673e-05,-2.879e-06,1.9193e-06,7.6774e-06,-1.3915e-05
2547.0,-1.1292e-07,-0.62531,-0.62531,0.0,-4.7984e-07,4.7984e-06,-2.4472e-05,-1.4395e-06,1.5355e-05,-4.7984e-06,3.3589e-06,4.7984e-06,-1.4875e-05
2547.5,-7.019e-08,-0.625,-0.625,0.0,-4.7984e-07,5.2782e-06,-2.3032e-05,-9.5967e-07,1.5835e-05,-2.879e-06,3.8387e-06,5.758e-06,-1.4395e-05
2548.0,-9.4604e-08,-0.625,-0.625,0.0,-4.7984e-07,3.3589e-06,-2.3032e-05,0.0,1.5835e-05,-4.3185e-06,3.8387e-06,4.7984e-06,-1.4875e-05
2548.5,-1.4343e-07,-0.62469,-0.62469,0.0,-1.4395e-06,4.7984e-07,-2.3992e-05,-1.4395e-06,1.5355e-05,-3.3589e-06,3.3589e-06,3.3589e-06,-1.4875e-05
2549.0,-1.3428e-07,-0.62408,-0.62408,0.0,-4.7984e-07,0.0,-2.3992e-05,0.0,1.4875e-05,-3.8387e-06,3.8387e-06,2.3992e-06,-1.3915e-05
2549.5,-1.2817e-07,-0.62439,-0.62439,0.0,-4.7984e-07,0.0,-2.3032e-05,9.5967e-07,1.4875e-05,-4.3185e-06,3.3589e-06,2.3992e-06,-1.3915e-05
2550.0,-1.5259e-07,-0.62439,-0.62439,0.0,-4.7984e-07,-4.7984e-07,-2.3032e-05,4.7984e-07,1.6314e-05,-3.8387e-06,-1.9193e-06,2.3992e-06,-1.3435e-05
2550.5,-1.6479e-07,-0.62408,-0.62408,0.0,-4.7984e-07,-4.7984e-07,-2.3032e-05,9.5967e-07,1.4395e-05,-2.879e-06,-2.879e-06,2.3992e-06,-1.3915e-05
2551.0,-2.4719e-07,-0.62439,-0.62439,0.0,-4.7984e-07,-2.3992e-06,-2.4472e-05,-9.5967e-07,1.2956e-05,-3.8387e-06,-5.758e-06,4.7984e-07,-1.4395e-05
2551.5,-2.3499e-07,-0.62469,-0.62469,0.0,0.0,-1.9193e-06,-2.3992e-05,-3.3589e-06,1.2476e-05,-2.879e-06,-5.758e-06,1.9193e-06,-1.3435e-05
2552.0,-2.8992e-07,-0.625,-0.625,0.0,-1.4395e-06,-4.7984e-06,-2.5431e-05,-8.1572e-06,1.2476e-05,-1.4395e-06,-7.6774e-06,1.4395e-06,-1.0556e-05
2552.5,-2.1973e-07,-0.625,-0.625,0.0,-2.3992e-06,-3.8387e-06,-2.4472e-05,-6.7177e-06,1.4395e-05,4.7984e-07,-5.758e-06,2.879e-06,-9.1169e-06
2553.0,-3.0823e-07,-0.62378,-0.62378,0.0,-2.879e-06,-4.3185e-06,-2.5911e-05,-9.5967e-06,1.1996e-05,4.7984e-07,-9.1169e-06,1.4395e-06,-1.0556e-05
2553.5,-2.4719e-07,-0.62408,-0.62408,0.0,-3.8387e-06,-4.3185e-06,-2.3992e-05,-8.6371e-06,1.4395e-05,1.9193e-06,-8.1572e-06,2.3992e-06,-8.6371e-06
2554.0,-2.7771e-07,-0.62408,-0.62408,0.0,-3.3589e-06,-4.7984e-06,-2.4951e-05,-8.6371e-06,1.2956e-05,1.9193e-06,-8.6371e-06,1.4395e-06,-9.5967e-06
2554.5,-2.655e-07,-0.62408,-0.62408,0.0,-3.8387e-06,-3.8387e-06,-2.4472e-05,-7.1975e-06,1.1996e-05,1.4395e-06,-6.7177e-06,4.7984e-07,-9.5967e-06
2555.0,-2.4719e-07,-0.62408,-0.62408,0.0,-3.8387e-06,-3.8387e-06,-2.3512e-05,-7.6774e-06,1.2476e-05,1.9193e-06,-5.758e-06,4.7984e-07,-9.1169e-06
2555.5,-2.6245e-07,-0.62408,-0.62408,0.0,-3.8387e-06,-3.8387e-06,-2.3992e-05,-9.1169e-06,1.2956e-05,2.3992e-06,-7.6774e-06,0.0,-8.1572e-06
2556.0,-2.8381e-07,-0.62408,-0.62408,0.0,-3.3589e-06,-4.7984e-06,-2.5431e-05,-9.5967e-06,1.2956e-05,2.879e-06,-8.1572e-06,0.0,-9.1169e-06
2556.5,-2.4414e-07,-0.62408,-0.62408,0.0,-3.3589e-06,-3.3589e-06,-2.3512e-05,-8.6371e-06,1.4395e-05,2.3992e-06,-7.6774e-06,0.0,-8.6371e-06
2557.0,-2.3804e-07,-0.62378,-0.62378,0.0,-3.8387e-06,-2.879e-06,-2.3992e-05,-8.6371e-06,1.4395e-05,3.3589e-06,-7.6774e-06,0.0,-8.1572e-06
2557.5,-2.4414e-07,-0.62439,-0.62439,0.0,-3.3589e-06,-2.879e-06,-2.2072e-05,-8.1572e-06,1.2476e-05,1.9193e-06,-8.1572e-06,0.0,-8.1572e-06
2558.0,-2.655e-07,-0.62439,-0.62439,0.0,-3.3589e-06,-4.3185e-06,-2.3512e-05,-9.5967e-06,1.2476e-05,2.879e-06,-9.5967e-06,4.7984e-07,-7.1975e-06
2558.5,-2.4719e-07,-0.62378,-0.62378,0.0,-3.8387e-06,-2.879e-06,-2.2072e-05,-9.1169e-06,1.2476e-05,2.3992e-06,-8.6371e-06,4.7984e-07,-7.6774e-06
2559.0,-2.594e-07,-0.62378,-0.62378,0.0,-3.8387e-06,-2.3992e-06,-2.0633e-05,-8.6371e-06,1.1516e-05,1.4395e-06,-9.5967e-06,0.0,-8.6371e-06
2559.5,-2.4109e-07,-0.62408,-0.62408,0.0,-3.3589e-06,-2.879e-06,-1.9673e-05,-9.1169e-06,1.1036e-05,2.3992e-06,-8.6371e-06,0.0,-7.6774e-06
2560.0,-2.4719e-07,-0.62408,-0.62408,0.0,-2.879e-06,-3.8387e-06,-1.8714e-05,-1.0077e-05,1.1036e-05,1.9193e-06,-9.1169e-06,0.0,-7.1975e-06
2560.5,-2.3193e-07,-0.625,-0.625,0.0,-2.879e-06,-5.2782e-06,-1.8714e-05,-1.1036e-05,1.0077e-05,2.3992e-06,-8.6371e-06,4.7984e-06,-7.1975e-06
2561.0,-1.77e-07,-0.62378,-0.62378,0.0,-3.8387e-06,-5.758e-06,-1.7274e-05,-9.5967e-06,1.2956e-05,3.3589e-06,-8.1572e-06,7.1975e-06,-6.7177e-06
2561.5,-1.2817e-07,-0.62408,-0.62408,0.0,-3.8387e-06,-4.3185e-06,-1.5355e-05,-8.1572e-06,1.5355e-05,3.8387e-06,-8.1572e-06,8.6371e-06,-8.1572e-06
2562.0,-9.1553e-08,-0.62439,-0.62439,0.0,-3.8387e-06,-2.3992e-06,-1.4875e-05,-9.5967e-06,1.7754e-05,3.3589e-06,-8.6371e-06,1.0556e-05,-6.7177e-06
2562.5,-1.4954e-07,-0.625,-0.625,0.0,-3.8387e-06,-9.5967e-07,-1.5355e-05,-1.1516e-05,1.6314e-05,1.9193e-06,-1.0077e-05,8.6371e-06,-8.6371e-06
2563.0,-7.9346e-08,-0.62439,-0.62439,0.0,-3.8387e-06,9.5967e-07,-1.5835e-05,-1.1036e-05,1.9193e-05,2.879e-06,-5.758e-06,9.5967e-06,-8.6371e-06
2563.5,-3.6621e-08,-0.62439,-0.62439,0.0,-3.8387e-06,3.3589e-06,-1.4875e-05,-7.6774e-06,2.0153e-05,1.9193e-06,-3.8387e-06,9.1169e-06,-1.0077e-05
2564.0,3.6621e-08,-0.625,-0.625,0.0,-2.3992e-06,3.3589e-06,-1.5355e-05,-5.2782e-06,2.1113e-05,2.879e-06,0.0,9.5967e-06,-8.1572e-06
2564.5,7.9346e-08,-0.62469,-0.62469,0.0,-2.3992e-06,4.3185e-06,-1.4395e-05,-3.8387e-06,2.2072e-05,3.8387e-06,0.0,1.0077e-05,-7.1975e-06
2565.0,1.0681e-07,-0.62469,-0.62469,0.0,-1.4395e-06,4.3185e-06,-1.4875e-05,-2.879e-06,2.2072e-05,3.8387e-06,4.7984e-07,1.0556e-05,-5.2782e-06
2565.5,1.4038e-07,-0.62531,-0.62531,0.0,-4.7984e-07,4.3185e-06,-1.3915e-05,-9.5967e-07,2.2072e-05,5.2782e-06,1.4395e-06,1.1036e-05,-6.7177e-06
2566.0,1.3123e-07,-0.62469,-0.62469,0.0,-9.5967e-07,4.7984e-06,-1.3435e-05,-4.7984e-07,2.2552e-05,4.3185e-06,9.5967e-07,1.1996e-05,-9.1169e-06
2566.5,6.4087e-08,-0.62439,-0.62439,0.0,-4.7984e-07,3.8387e-06,-1.6314e-05,-9.5967e-07,2.1593e-05,9.5967e-07,1.4395e-06,1.1036e-05,-1.1036e-05
2567.0,1.8311e-08,-0.62439,-0.62439,0.0,-9.5967e-07,4.3185e-06,-1.8714e-05,-1.4395e-06,2.2072e-05,0.0,9.5967e-07,9.5967e-06,-1.2956e-05
2567.5,-9.7656e-08,-0.62439,-0.62439,0.0,-2.3992e-06,2.879e-06,-2.3032e-05,-2.879e-06,1.8234e-05,-2.3992e-06,1.4395e-06,6.2379e-06,-1.3435e-05
2568.0,-1.2512e-07,-0.62439,-0.62439,0.0,-1.4395e-06,9.5967e-07,-2.3512e-05,-4.7984e-07,1.6314e-05,-4.3185e-06,3.3589e-06,3.3589e-06,-1.3915e-05
2568.5,-1.8311e-07,-0.62317,-0.62317,0.0,-9.5967e-07,-9.5967e-07,-2.3992e-05,-2.879e-06,1.4395e-05,-3.3589e-06,-1.4395e-06,2.879e-06,-1.2476e-05
2569.0,-2.6245e-07,-0.62378,-0.62378,0.0,-1.4395e-06,-2.3992e-06,-2.3992e-05,-6.2379e-06,1.3435e-05,-2.879e-06,-5.758e-06,2.3992e-06,-1.4395e-05
2569.5,-3.2349e-07,-0.62378,-0.62378,0.0,-3.3589e-06,-3.8387e-06,-2.4951e-05,-9.1169e-06,1.2956e-05,-3.3589e-06,-8.6371e-06,2.879e-06,-1.3435e-05
2570.0,-3.8757e-07,-0.62408,-0.62408,0.0,-3.8387e-06,-5.2782e-06,-2.5911e-05,-1.2476e-05,1.2956e-05,-3.8387e-06,-1.0556e-05,1.9193e-06,-1.3915e-05
2570.5,-3.6621e-07,-0.62378,-0.62378,0.0,-4.3185e-06,-4.3185e-06,-2.4472e-05,-1.1996e-05,1.3435e-05,-4.3185e-06,-9.5967e-06,2.3992e-06,-1.4395e-05
2571.0,-3.7842e-07,-0.62408,-0.62408,0.0,-4.3185e-06,-3.3589e-06,-2.4472e-05,-1.1516e-05,1.1516e-05,-7.1975e-06,-8.6371e-06,9.5967e-07,-1.2476e-05
2571.5,-3.6621e-07,-0.62439,-0.62439,0.0,-3.8387e-06,-4.7984e-06,-2.5431e-05,-1.2956e-05,1.1996e-05,-2.3992e-06,-1.0077e-05,4.7984e-07,-1.0556e-05
2572.0,-2.8381e-07,-0.62378,-0.62378,0.0,-3.3589e-06,-4.3185e-06,-2.2072e-05,-1.1036e-05,1.1996e-05,-4.7984e-07,-8.6371e-06,1.4395e-06,-8.1572e-06
2572.5,-2.4414e-07,-0.62408,-0.62408,0.0,-3.3589e-06,-5.758e-06,-1.9673e-05,-1.1996e-05,1.2476e-05,2.3992e-06,-1.1036e-05,5.758e-06,-7.1975e-06
2573.0,-1.709e-07,-0.62347,-0.62347,0.0,-3.8387e-06,-3.3589e-06,-1.6794e-05,-1.1516e-05,1.6314e-05,3.3589e-06,-1.1516e-05,7.6774e-06,-7.1975e-06
2573.5,-1.0071e-07,-0.62347,-0.62347,0.0,-3.8387e-06,-9.5967e-07,-1.5355e-05,-1.2476e-05,1.8714e-05,4.3185e-06,-9.1169e-06,1.0077e-05,-7.1975e-06
2574.0,-7.6294e-08,-0.625,-0.625,0.0,-2.879e-06,4.7984e-07,-1.5355e-05,-1.1516e-05,2.0153e-05,3.3589e-06,-7.1975e-06,9.1169e-06,-8.1572e-06
2574.5,4.2725e-08,-0.62439,-0.62439,0.0,-1.4395e-06,2.879e-06,-1.5355e-05,-6.7177e-06,2.1113e-05,4.3185e-06,-2.879e-06,1.1036e-05,-6.2379e-06
2575.0,7.9346e-08,-0.625,-0.625,0.0,-1.9193e-06,3.3589e-06,-1.5835e-05,-3.8387e-06,2.1593e-05,4.7984e-06,-4.7984e-07,1.1036e-05,-6.2379e-06
2575.5,6.7139e-08,-0.62439,-0.62439,0.0,-1.9193e-06,3.3589e-06,-1.4395e-05,-2.879e-06,2.0153e-05,3.3589e-06,-9.5967e-07,1.0077e-05,-6.2379e-06
2576.0,6.1035e-08,-0.62439,-0.62439,0.0,-1.9193e-06,2.879e-06,-1.4395e-05,-2.3992e-06,1.9673e-05,3.8387e-06,-4.7984e-07,9.5967e-06,-7.1975e-06
2576.5,3.6621e-08,-0.62439,-0.62439,0.0,-9.5967e-07,3.3589e-06,-1.4395e-05,-1.9193e-06,1.9673e-05,1.9193e-06,0.0,9.5967e-06,-1.1516e-05
2577.0,-1.8311e-08,-0.62347,-0.62347,0.0,-4.7984e-07,2.3992e-06,-1.8714e-05,-3.3589e-06,1.9193e-05,0.0,0.0,9.5967e-06,-1.1516e-05
2577.5,9.1553e-09,-0.62378,-0.62378,0.0,-9.5967e-07,4.3185e-06,-1.9193e-05,-1.4395e-06,2.1113e-05,-4.7984e-07,4.7984e-07,9.5967e-06,-1.1996e-05
2578.0,-6.4087e-08,-0.62408,-0.62408,0.0,-4.7984e-07,3.8387e-06,-2.1593e-05,-2.3992e-06,1.7274e-05,-1.9193e-06,9.5967e-07,6.7177e-06,-1.2476e-05
2578.5,-1.5259e-07,-0.62469,-0.62469,0.0,-9.5967e-07,-4.7984e-07,-2.4472e-05,-1.9193e-06,1.6314e-05,-3.3589e-06,0.0,4.3185e-06,-1.3435e-05
2579.0,-2.2278e-07,-0.625,-0.625,0.0,-4.7984e-07,-2.3992e-06,-2.5431e-05,-4.3185e-06,1.4395e-05,-2.879e-06,-4.7984e-06,3.8387e-06,-1.2956e-05
2579.5,-2.7466e-07,-0.62408,-0.62408,0.0,-2.3992e-06,-2.879e-06,-2.3512e-05,-7.1975e-06,1.3435e-05,-3.3589e-06,-7.1975e-06,2.879e-06,-1.2956e-05
2580.0,-2.655e-07,-0.62408,-0.62408,0.0,-2.3992e-06,-3.3589e-06,-2.2072e-05,-9.1169e-06,1.4395e-05,-2.3992e-06,-8.1572e-06,3.8387e-06,-1.2476e-05
2580.5,-1.709e-07,-0.62378,-0.62378,0.0,-1.4395e-06,4.7984e-07,-2.3032e-05,-4.3185e-06,1.4395e-05,-2.3992e-06,-9.5967e-07,4.3185e-06,-1.3915e-05
2581.0,-1.8311e-07,-0.62408,-0.62408,0.0,-1.4395e-06,-4.7984e-07,-2.3992e-05,-1.4395e-06,1.3915e-05,-3.3589e-06,-1.4395e-06,3.8387e-06,-1.4395e-05
2581.5,-2.0447e-07,-0.62439,-0.62439,0.0,-4.7984e-07,-9.5967e-07,-2.2552e-05,-2.879e-06,1.2956e-05,-2.879e-06,-3.8387e-06,2.3992e-06,-1.3915e-05
2582.0,-2.2888e-07,-0.62408,-0.62408,0.0,-1.4395e-06,-1.9193e-06,-2.2072e-05,-4.7984e-06,1.2476e-05,-2.3992e-06,-5.758e-06,2.879e-06,-1.2956e-05
2582.5,-2.9297e-07,-0.62408,-0.62408,0.0,-2.3992e-06,-2.879e-06,-2.2072e-05,-7.1975e-06,1.1516e-05,-3.3589e-06,-8.1572e-06,1.4395e-06,-1.2956e-05
2583.0,-2.9602e-07,-0.62469,-0.62469,0.0,-2.879e-06,-1.9193e-06,-2.1593e-05,-8.1572e-06,1.2476e-05,-4.3185e-06,-7.6774e-06,1.9193e-06,-1.4395e-05
2583.5,-3.0212e-07,-0.62469,-0.62469,0.0,-3.3589e-06,-2.3992e-06,-2.1593e-05,-1.0077e-05,1.2956e-05,-4.7984e-06,-8.1572e-06,1.9193e-06,-1.1996e-05
2584.0,-2.594e-07,-0.62469,-0.62469,0.0,-3.8387e-06,-1.9193e-06,-2.1593e-05,-9.1169e-06,1.3435e-05,-1.9193e-06,-7.1975e-06,1.4395e-06,-1.0077e-05
2584.5,-2.0142e-07,-0.62439,-0.62439,0.0,-3.3589e-06,-2.3992e-06,-1.7754e-05,-8.1572e-06,1.2476e-05,0.0,-5.758e-06,1.4395e-06,-8.1572e-06
2585.0,-2.3804e-07,-0.62469,-0.62469,0.0,-3.3589e-06,-4.7984e-06,-1.7754e-05,-9.5967e-06,1.1516e-05,4.7984e-07,-8.1572e-06,3.3589e-06,-9.1169e-06
2585.5,-1.5869e-07,-0.625,-0.625,0.0,-3.3589e-06,-1.9193e-06,-1.6314e-05,-1.0556e-05,1.5355e-05,2.879e-06,-1.0556e-05,7.1975e-06,-7.6774e-06
2586.0,-1.1902e-07,-0.62469,-0.62469,0.0,-3.8387e-06,0.0,-1.6314e-05,-1.2476e-05,1.7274e-05,2.879e-06,-7.6774e-06,9.1169e-06,-7.6774e-06
2586.5,-2.1362e-08,-0.625,-0.625,0.0,-3.8387e-06,2.879e-06,-1.5355e-05,-7.6774e-06,1.9193e-05,2.879e-06,-3.8387e-06,9.5967e-06,-7.1975e-06
2587.0,1.2207e-08,-0.625,-0.625,0.0,-2.3992e-06,2.3992e-06,-1.6794e-05,-5.2782e-06,1.9673e-05,3.8387e-06,-9.5967e-07,9.5967e-06,-8.1572e-06
2587.5,5.7983e-08,-0.625,-0.625,0.0,-9.5967e-07,4.3185e-06,-1.5355e-05,-2.3992e-06,1.8714e-05,2.879e-06,0.0,9.5967e-06,-7.6774e-06
2588.0,5.188e-08,-0.62439,-0.62439,0.0,-1.4395e-06,3.8387e-06,-1.4875e-05,-2.879e-06,1.9193e-05,3.8387e-06,-1.4395e-06,9.5967e-06,-7.6774e-06
2588.5,4.8828e-08,-0.62469,-0.62469,0.0,-4.7984e-07,4.3185e-06,-1.3915e-05,-1.4395e-06,1.8714e-05,2.3992e-06,4.7984e-07,9.1169e-06,-1.1516e-05
2589.0,-3.3569e-08,-0.625,-0.625,0.0,-4.7984e-07,3.3589e-06,-1.6794e-05,-1.9193e-06,1.8714e-05,-2.3992e-06,4.7984e-07,8.1572e-06,-1.4395e-05
2589.5,-5.188e-08,-0.625,-0.625,0.0,-4.7984e-07,4.3185e-06,-1.9193e-05,-9.5967e-07,1.8714e-05,-2.879e-06,4.7984e-07,6.2379e-06,-1.4395e-05
2590.0,-9.1553e-08,-0.625,-0.625,0.0,-1.4395e-06,2.3992e-06,-2.0633e-05,-4.7984e-07,1.6794e-05,-2.3992e-06,0.0,4.7984e-06,-1.3435e-05
2590.5,-1.4038e-07,-0.62469,-0.62469,0.0,0.0,4.7984e-07,-2.1593e-05,-1.4395e-06,1.4875e-05,-2.3992e-06,-2.879e-06,3.3589e-06,-1.2476e-05
2591.0,-2.1973e-07,-0.62439,-0.62439,0.0,-9.5967e-07,-1.9193e-06,-2.2552e-05,-5.2782e-06,1.4395e-05,-2.879e-06,-5.758e-06,2.879e-06,-1.2476e-05
2591.5,-2.5635e-07,-0.62469,-0.62469,0.0,-1.9193e-06,-2.3992e-06,-2.1593e-05,-7.6774e-06,1.3435e-05,-3.3589e-06,-7.1975e-06,2.879e-06,-1.2476e-05
2592.0,-2.8687e-07,-0.625,-0.625,0.0,-3.3589e-06,-1.9193e-06,-2.0633e-05,-8.6371e-06,1.2476e-05,-3.8387e-06,-8.1572e-06,1.9193e-06,-1.2956e-05
2592.5,-3.2654e-07,-0.625,-0.625,0.0,-3.3589e-06,-2.879e-06,-2.2072e-05,-8.6371e-06,1.1036e-05,-4.3185e-06,-8.6371e-06,0.0,-1.2476e-05
2593.0,-2.9907e-07,-0.62469,-0.62469,0.0,-3.3589e-06,-3.8387e-06,-1.9673e-05,-1.0077e-05,1.0556e-05,-1.9193e-06,-8.1572e-06,0.0,-1.0556e-05
2593.5,-2.7466e-07,-0.62469,-0.62469,0.0,-3.8387e-06,-6.2379e-06,-1.7754e-05,-1.1036e-05,1.1516e-05,4.7984e-07,-1.1516e-05,4.3185e-06,-9.1169e-06
2594.0,-1.4038e-07,-0.625,-0.625,0.0,-2.879e-06,-1.9193e-06,-1.5835e-05,-9.1169e-06,1.5355e-05,2.3992e-06,-8.1572e-06,8.1572e-06,-1.0077e-05
2594.5,-7.6294e-08,-0.62469,-0.62469,0.0,-1.9193e-06,0.0,-1.6314e-05,-7.1975e-06,1.7754e-05,1.9193e-06,-5.2782e-06,1.0077e-05,-1.1036e-05
2595.0,-5.7983e-08,-0.62469,-0.62469,0.0,-1.4395e-06,1.9193e-06,-1.9193e-05,-3.8387e-06,1.8714e-05,0.0,-2.3992e-06,9.1169e-06,-1.1996e-05
2595.5,-5.188e-08,-0.625,-0.625,0.0,-9.5967e-07,3.3589e-06,-2.1113e-05,-2.3992e-06,1.8234e-05,-4.7984e-07,0.0,7.1975e-06,-1.1996e-05
2596.0,-1.6785e-07,-0.62439,-0.62439,0.0,-1.4395e-06,0.0,-2.3992e-05,-2.3992e-06,1.5355e-05,-2.3992e-06,-2.879e-06,3.3589e-06,-1.1996e-05
2596.5,-2.1973e-07,-0.62469,-0.62469,0.0,-1.4395e-06,-1.9193e-06,-2.2552e-05,-6.2379e-06,1.4395e-05,-1.4395e-06,-5.758e-06,3.3589e-06,-1.2956e-05
2597.0,-2.8992e-07,-0.62469,-0.62469,0.0,-2.3992e-06,-3.3589e-06,-2.3992e-05,-9.1169e-06,1.2956e-05,-2.3992e-06,-9.1169e-06,3.3589e-06,-1.1516e-05
2597.5,-2.4719e-07,-0.62469,-0.62469,0.0,-1.9193e-06,0.0,-2.4951e-05,-6.7177e-06,1.3915e-05,-3.8387e-06,-3.8387e-06,1.9193e-06,-1.3435e-05
2598.0,-1.8921e-07,-0.62469,-0.62469,0.0,-1.4395e-06,0.0,-2.3992e-05,-3.3589e-06,1.4395e-05,-3.3589e-06,-9.5967e-07,1.9193e-06,-1.2956e-05
2598.5,-2.1667e-07,-0.62469,-0.62469,0.0,-9.5967e-07,-9.5967e-07,-2.3512e-05,-2.3992e-06,1.3435e-05,-3.3589e-06,-5.2782e-06,1.9193e-06,-1.2956e-05
2599.0,-2.3499e-07,-0.625,-0.625,0.0,-4.7984e-07,-1.9193e-06,-2.2552e-05,-4.3185e-06,1.2956e-05,-3.3589e-06,-5.2782e-06,1.4395e-06,-1.3435e-05
2599.5,-2.9602e-07,-0.62439,-0.62439,0.0,-1.9193e-06,-3.3589e-06,-2.2552e-05,-8.1572e-06,1.1996e-05,-2.879e-06,-8.1572e-06,1.4395e-06,-1.2956e-05
2600.0,-2.6855e-07,-0.62469,-0.62469,0.0,-2.879e-06,-2.879e-06,-2.2072e-05,-8.6371e-06,1.2956e-05,-1.4395e-06,-9.1169e-06,3.3589e-06,-1.1516e-05
2600.5,-3.2349e-07,-0.62439,-0.62439,0.0,-3.8387e-06,-4.3185e-06,-2.3512e-05,-1.0077e-05,1.2956e-05,-2.3992e-06,-9.5967e-06,2.3992e-06,-1.2476e-05
2601.0,-3.3264e-07,-0.62469,-0.62469,0.0,-3.8387e-06,-4.3185e-06,-2.3032e-05,-9.5967e-06,1.2476e-05,-4.3185e-06,-9.1169e-06,1.9193e-06,-1.2476e-05
2601.5,-3.2654e-07,-0.62408,-0.62408,0.0,-4.3185e-06,-4.3185e-06,-2.3992e-05,-9.5967e-06,1.2476e-05,-3.8387e-06,-8.1572e-06,4.7984e-07,-1.0077e-05
2602.0,-2.9602e-07,-0.62408,-0.62408,0.0,-3.8387e-06,-3.8387e-06,-2.2072e-05,-9.1169e-06,1.1036e-05,-9.5967e-07,-8.6371e-06,0.0,-9.1169e-06
2602.5,-2.533e-07,-0.62347,-0.62347,0.0,-4.3185e-06,-4.7984e-06,-1.9673e-05,-1.0077e-05,1.1036e-05,1.4395e-06,-9.1169e-06,2.879e-06,-7.1975e-06
2603.0,-1.8616e-07,-0.62317,-0.62317,0.0,-4.3185e-06,-5.2782e-06,-1.7274e-05,-9.5967e-06,1.4875e-05,3.3589e-06,-1.0077e-05,5.758e-06,-6.7177e-06
2603.5,-4.8828e-08,-0.62408,-0.62408,0.0,-3.3589e-06,4.7984e-07,-1.2956e-05,-9.5967e-06,1.8714e-05,4.3185e-06,-9.1169e-06,9.1169e-06,-5.2782e-06
2604.0,2.1362e-08,-0.62378,-0.62378,0.0,-3.8387e-06,2.3992e-06,-1.2476e-05,-1.0077e-05,2.1113e-05,5.2782e-06,-4.7984e-06,1.1036e-05,-5.2782e-06
2604.5,3.3569e-08,-0.62439,-0.62439,0.0,-3.3589e-06,2.879e-06,-1.4395e-05,-7.6774e-06,2.1593e-05,4.7984e-06,-3.3589e-06,1.1036e-05,-6.2379e-06
