Time,Total_I,Cell_E,Base_E,Group_E,"I_(1,1)","I_(2,1)","I_(3,1)","I_(1,2)","I_(2,2)","I_(3,2)","I_(1,3)","I_(2,3)","I_(3,3)"
3048.0,6.1035e-09,-0.6131,-0.6131,0.0,1.5355e-05,3.3589e-06,-5.758e-06,8.6371e-06,3.8387e-06,4.7984e-07,-1.9193e-06,-3.8387e-06,-1.9193e-05
3048.5,-2.7466e-08,-0.61279,-0.61279,0.0,1.4395e-05,2.879e-06,-5.758e-06,7.1975e-06,3.3589e-06,4.7984e-07,-3.3589e-06,-3.8387e-06,-1.9673e-05
3049.0,-4.5776e-08,-0.61279,-0.61279,0.0,1.3915e-05,2.3992e-06,-5.758e-06,6.7177e-06,2.879e-06,4.7984e-07,-4.7984e-06,-3.8387e-06,-1.9193e-05
3049.5,-5.7983e-08,-0.61279,-0.61279,0.0,1.3915e-05,1.4395e-06,-5.758e-06,6.2379e-06,2.879e-06,9.5967e-07,-5.758e-06,-3.8387e-06,-1.9193e-05
3050.0,-8.5449e-08,-0.6131,-0.6131,0.0,1.2956e-05,4.7984e-07,-5.758e-06,5.758e-06,1.9193e-06,1.4395e-06,-6.7177e-06,-4.3185e-06,-1.9193e-05
3050.5,-1.0681e-07,-0.6131,-0.6131,0.0,1.2476e-05,0.0,-5.758e-06,5.2782e-06,9.5967e-07,9.5967e-07,-7.1975e-06,-4.7984e-06,-1.8714e-05
3051.0,-1.2207e-07,-0.6131,-0.6131,0.0,1.2476e-05,-4.7984e-07,-6.2379e-06,5.2782e-06,4.7984e-07,9.5967e-07,-7.1975e-06,-5.758e-06,-1.8714e-05
3051.5,-1.4648e-07,-0.6131,-0.6131,0.0,1.1996e-05,-9.5967e-07,-7.6774e-06,5.2782e-06,0.0,4.7984e-07,-7.1975e-06,-6.2379e-06,-1.8714e-05
3052.0,-1.709e-07,-0.6131,-0.6131,0.0,1.1996e-05,-1.4395e-06,-8.1572e-06,4.7984e-06,-4.7984e-07,0.0,-7.6774e-06,-7.1975e-06,-1.8714e-05
3052.5,-1.8921e-07,-0.6131,-0.6131,0.0,1.1996e-05,-1.9193e-06,-8.6371e-06,4.7984e-06,-4.7984e-07,-9.5967e-07,-8.1572e-06,-7.1975e-06,-1.9193e-05
3053.0,-2.1973e-07,-0.6131,-0.6131,0.0,1.1516e-05,-2.3992e-06,-8.6371e-06,4.3185e-06,-1.4395e-06,-1.9193e-06,-8.6371e-06,-7.6774e-06,-1.9673e-05
3053.5,-2.3499e-07,-0.6131,-0.6131,0.0,1.1036e-05,-2.3992e-06,-9.1169e-06,4.3185e-06,-1.4395e-06,-2.3992e-06,-9.1169e-06,-7.6774e-06,-2.0153e-05
3054.0,-2.4719e-07,-0.61279,-0.61279,0.0,1.1036e-05,-2.879e-06,-9.1169e-06,3.8387e-06,-1.9193e-06,-2.3992e-06,-8.6371e-06,-8.1572e-06,-2.0633e-05
3054.5,-2.5024e-07,-0.6131,-0.6131,0.0,1.1036e-05,-2.3992e-06,-9.5967e-06,3.8387e-06,-1.4395e-06,-2.879e-06,-9.1169e-06,-8.1572e-06,-2.0633e-05
3055.0,-2.5635e-07,-0.6131,-0.6131,0.0,1.1516e-05,-2.879e-06,-9.5967e-06,3.8387e-06,-1.4395e-06,-3.3589e-06,-9.1169e-06,-8.1572e-06,-2.1113e-05
3055.5,-2.594e-07,-0.6131,-0.6131,0.0,1.1996e-05,-2.879e-06,-1.0077e-05,4.3185e-06,-1.4395e-06,-3.3589e-06,-9.1169e-06,-8.6371e-06,-2.1593e-05
3056.0,-2.5635e-07,-0.6131,-0.6131,0.0,1.2956e-05,-2.879e-06,-1.0556e-05,4.3185e-06,-1.9193e-06,-3.3589e-06,-8.6371e-06,-8.6371e-06,-2.1593e-05
3056.5,-2.4109e-07,-0.6131,-0.6131,0.0,1.3435e-05,-2.3992e-06,-1.0077e-05,4.7984e-06,-1.9193e-06,-3.3589e-06,-8.1572e-06,-8.6371e-06,-2.1593e-05
3057.0,-2.2583e-07,-0.6131,-0.6131,0.0,1.4395e-05,-1.9193e-06,-1.0077e-05,5.2782e-06,-1.4395e-06,-3.3589e-06,-8.1572e-06,-8.6371e-06,-2.1593e-05
3057.5,-2.0447e-07,-0.6131,-0.6131,0.0,1.5355e-05,-1.9193e-06,-1.0077e-05,6.7177e-06,-1.4395e-06,-2.879e-06,-8.1572e-06,-8.6371e-06,-2.1113e-05
3058.0,-1.9226e-07,-0.6131,-0.6131,0.0,1.5835e-05,-1.4395e-06,-1.0077e-05,7.6774e-06,-9.5967e-07,-3.3589e-06,-7.6774e-06,-9.1169e-06,-2.1113e-05
3058.5,-1.8005e-07,-0.6134,-0.6134,0.0,1.6314e-05,-1.4395e-06,-1.0077e-05,8.1572e-06,-9.5967e-07,-3.3589e-06,-6.7177e-06,-9.1169e-06,-2.1113e-05
3059.0,-1.8616e-07,-0.6131,-0.6131,0.0,1.6794e-05,-1.9193e-06,-1.0556e-05,8.6371e-06,-1.4395e-06,-3.8387e-06,-5.758e-06,-9.5967e-06,-2.1593e-05
3059.5,-1.5869e-07,-0.6131,-0.6131,0.0,1.7274e-05,-1.4395e-06,-1.0556e-05,9.5967e-06,-9.5967e-07,-3.8387e-06,-4.3185e-06,-9.1169e-06,-2.1593e-05
3060.0,-1.4648e-07,-0.6131,-0.6131,0.0,1.7754e-05,-9.5967e-07,-1.0556e-05,9.5967e-06,-9.5967e-07,-3.8387e-06,-3.8387e-06,-9.1169e-06,-2.1113e-05
3060.5,-1.5259e-07,-0.6131,-0.6131,0.0,1.7754e-05,-9.5967e-07,-1.1036e-05,1.0077e-05,-1.4395e-06,-4.3185e-06,-2.879e-06,-9.5967e-06,-2.1593e-05
3061.0,-1.0071e-07,-0.6131,-0.6131,0.0,1.8714e-05,0.0,-1.0077e-05,1.0556e-05,0.0,-2.879e-06,-2.3992e-06,-8.1572e-06,-2.1593e-05
3061.5,-6.1035e-08,-0.6131,-0.6131,0.0,1.9193e-05,9.5967e-07,-9.1169e-06,1.0556e-05,4.7984e-07,-1.9193e-06,-1.4395e-06,-7.1975e-06,-2.1113e-05
3062.0,-2.7466e-08,-0.6134,-0.6134,0.0,1.9673e-05,1.4395e-06,-8.1572e-06,1.0556e-05,1.4395e-06,-9.5967e-07,-1.4395e-06,-6.7177e-06,-2.0153e-05
3062.5,-9.1553e-09,-0.6131,-0.6131,0.0,2.0153e-05,1.9193e-06,-8.1572e-06,1.1036e-05,1.9193e-06,-9.5967e-07,-9.5967e-07,-6.2379e-06,-2.0153e-05
3063.0,1.5259e-08,-0.61279,-0.61279,0.0,2.0633e-05,2.3992e-06,-7.6774e-06,1.1036e-05,2.3992e-06,-4.7984e-07,-4.7984e-07,-5.758e-06,-1.9673e-05
3063.5,2.1362e-08,-0.6131,-0.6131,0.0,2.0153e-05,2.3992e-06,-7.1975e-06,1.1036e-05,2.3992e-06,0.0,-4.7984e-07,-5.758e-06,-1.9193e-05
3064.0,9.1553e-09,-0.6131,-0.6131,0.0,2.0153e-05,1.9193e-06,-7.6774e-06,1.1516e-05,2.3992e-06,-4.7984e-07,-4.7984e-07,-5.758e-06,-2.0153e-05
3064.5,-1.8311e-08,-0.6131,-0.6131,0.0,1.9193e-05,1.4395e-06,-8.6371e-06,1.1036e-05,1.9193e-06,-9.5967e-07,0.0,-6.2379e-06,-2.0633e-05
3065.0,-3.3569e-08,-0.6131,-0.6131,0.0,1.9193e-05,9.5967e-07,-8.6371e-06,1.1036e-05,1.4395e-06,-1.4395e-06,0.0,-7.1975e-06,-2.0633e-05
3065.5,-3.9673e-08,-0.6131,-0.6131,0.0,1.9193e-05,9.5967e-07,-9.1169e-06,1.1516e-05,9.5967e-07,-1.4395e-06,0.0,-7.6774e-06,-2.0633e-05
3066.0,-5.7983e-08,-0.6131,-0.6131,0.0,1.9193e-05,4.7984e-07,-9.5967e-06,1.1516e-05,9.5967e-07,-1.9193e-06,-4.7984e-07,-8.1572e-06,-2.1113e-05
3066.5,-7.6294e-08,-0.6131,-0.6131,0.0,1.9193e-05,0.0,-9.5967e-06,1.1516e-05,4.7984e-07,-2.3992e-06,-1.4395e-06,-8.6371e-06,-2.1113e-05
3067.0,-7.9346e-08,-0.6131,-0.6131,0.0,1.9673e-05,0.0,-9.5967e-06,1.1516e-05,0.0,-2.3992e-06,-1.9193e-06,-8.6371e-06,-2.1113e-05
3067.5,-9.7656e-08,-0.6131,-0.6131,0.0,1.9673e-05,0.0,-9.5967e-06,1.0556e-05,0.0,-2.879e-06,-2.879e-06,-9.1169e-06,-2.1113e-05
3068.0,-1.2207e-07,-0.6131,-0.6131,0.0,1.9193e-05,-4.7984e-07,-1.0077e-05,9.5967e-06,0.0,-3.3589e-06,-3.8387e-06,-9.1169e-06,-2.1113e-05
3068.5,-1.4648e-07,-0.6131,-0.6131,0.0,1.7754e-05,-9.5967e-07,-1.0077e-05,8.6371e-06,-4.7984e-07,-3.3589e-06,-4.3185e-06,-8.6371e-06,-2.1593e-05
3069.0,-1.6785e-07,-0.6131,-0.6131,0.0,1.6794e-05,-9.5967e-07,-1.0556e-05,8.1572e-06,-4.7984e-07,-3.8387e-06,-5.2782e-06,-8.6371e-06,-2.1593e-05
3069.5,-1.6785e-07,-0.6131,-0.6131,0.0,1.5835e-05,-4.7984e-07,-1.0077e-05,7.6774e-06,-4.7984e-07,-3.8387e-06,-5.2782e-06,-8.6371e-06,-2.1113e-05
3070.0,-1.8311e-07,-0.6131,-0.6131,0.0,1.5355e-05,-9.5967e-07,-1.0077e-05,7.1975e-06,-4.7984e-07,-3.8387e-06,-6.2379e-06,-8.6371e-06,-2.1113e-05
3070.5,-1.9531e-07,-0.6134,-0.6134,0.0,1.4875e-05,-9.5967e-07,-1.0556e-05,6.7177e-06,-4.7984e-07,-4.3185e-06,-6.2379e-06,-8.6371e-06,-2.1113e-05
3071.0,-2.2278e-07,-0.6134,-0.6134,0.0,1.3915e-05,-1.9193e-06,-1.0556e-05,6.2379e-06,-9.5967e-07,-4.3185e-06,-7.1975e-06,-9.1169e-06,-2.1113e-05
3071.5,-2.4109e-07,-0.6131,-0.6131,0.0,1.3435e-05,-1.9193e-06,-1.0556e-05,5.2782e-06,-9.5967e-07,-4.7984e-06,-7.6774e-06,-8.6371e-06,-2.2072e-05
3072.0,-2.533e-07,-0.6131,-0.6131,0.0,1.2956e-05,-1.9193e-06,-1.1036e-05,4.7984e-06,-9.5967e-07,-4.7984e-06,-7.6774e-06,-9.1169e-06,-2.2072e-05
3072.5,-2.533e-07,-0.6131,-0.6131,0.0,1.2956e-05,-2.3992e-06,-1.0556e-05,4.7984e-06,-9.5967e-07,-4.3185e-06,-8.1572e-06,-9.1169e-06,-2.2072e-05
3073.0,-2.4719e-07,-0.61279,-0.61279,0.0,1.2476e-05,-2.3992e-06,-1.0556e-05,4.7984e-06,-9.5967e-07,-3.8387e-06,-7.6774e-06,-9.1169e-06,-2.1593e-05
3073.5,-2.533e-07,-0.61279,-0.61279,0.0,1.1996e-05,-2.3992e-06,-1.0556e-05,4.3185e-06,-9.5967e-07,-3.8387e-06,-7.6774e-06,-9.1169e-06,-2.1593e-05
3074.0,-2.655e-07,-0.61279,-0.61279,0.0,1.1516e-05,-2.3992e-06,-1.0556e-05,3.8387e-06,-9.5967e-07,-4.3185e-06,-7.6774e-06,-9.5967e-06,-2.1593e-05
3074.5,-2.6245e-07,-0.61279,-0.61279,0.0,1.1516e-05,-2.3992e-06,-1.0077e-05,3.8387e-06,-9.5967e-07,-4.3185e-06,-8.1572e-06,-9.1169e-06,-2.1593e-05
3075.0,-2.655e-07,-0.61279,-0.61279,0.0,1.1036e-05,-2.3992e-06,-1.0077e-05,3.8387e-06,-9.5967e-07,-4.3185e-06,-8.1572e-06,-9.1169e-06,-2.1593e-05
3075.5,-2.8076e-07,-0.61279,-0.61279,0.0,1.0556e-05,-2.879e-06,-1.0077e-05,3.8387e-06,-1.4395e-06,-4.3185e-06,-8.6371e-06,-9.5967e-06,-2.1593e-05
3076.0,-2.8076e-07,-0.61249,-0.61249,0.0,1.0077e-05,-2.879e-06,-9.5967e-06,3.3589e-06,-1.4395e-06,-4.3185e-06,-8.6371e-06,-9.1169e-06,-2.1593e-05
3076.5,-2.9297e-07,-0.61249,-0.61249,0.0,9.5967e-06,-2.879e-06,-1.0077e-05,2.879e-06,-1.4395e-06,-4.3185e-06,-9.1169e-06,-9.5967e-06,-2.1113e-05
3077.0,-2.9602e-07,-0.61279,-0.61279,0.0,9.5967e-06,-2.879e-06,-1.0077e-05,2.879e-06,-1.4395e-06,-4.3185e-06,-9.1169e-06,-9.5967e-06,-2.1593e-05
3077.5,-3.0518e-07,-0.61279,-0.61279,0.0,1.0077e-05,-2.3992e-06,-1.1036e-05,2.879e-06,-1.4395e-06,-4.7984e-06,-9.1169e-06,-9.5967e-06,-2.2552e-05
3078.0,-3.0518e-07,-0.61279,-0.61279,0.0,1.0556e-05,-2.3992e-06,-1.1516e-05,3.3589e-06,-1.4395e-06,-5.2782e-06,-9.1169e-06,-9.5967e-06,-2.2552e-05
3078.5,-2.9297e-07,-0.6131,-0.6131,0.0,1.1036e-05,-2.3992e-06,-1.1516e-05,3.8387e-06,-1.4395e-06,-4.7984e-06,-8.6371e-06,-9.5967e-06,-2.2552e-05
3079.0,-2.9602e-07,-0.61279,-0.61279,0.0,1.1036e-05,-2.879e-06,-1.1036e-05,3.8387e-06,-1.4395e-06,-4.7984e-06,-9.1169e-06,-9.5967e-06,-2.2552e-05
3079.5,-2.8381e-07,-0.61279,-0.61279,0.0,1.1516e-05,-2.879e-06,-1.1036e-05,4.3185e-06,-1.4395e-06,-4.3185e-06,-9.1169e-06,-9.1169e-06,-2.2552e-05
3080.0,-2.7466e-07,-0.61279,-0.61279,0.0,1.2956e-05,-2.879e-06,-1.0556e-05,4.3185e-06,-1.4395e-06,-4.3185e-06,-9.1169e-06,-9.5967e-06,-2.2552e-05
3080.5,-2.6245e-07,-0.61279,-0.61279,0.0,1.3915e-05,-2.879e-06,-1.0556e-05,5.2782e-06,-1.9193e-06,-3.8387e-06,-9.1169e-06,-9.5967e-06,-2.2552e-05
3081.0,-2.4414e-07,-0.61279,-0.61279,0.0,1.4875e-05,-2.3992e-06,-1.0556e-05,6.2379e-06,-1.4395e-06,-3.8387e-06,-9.1169e-06,-9.5967e-06,-2.2552e-05
3081.5,-2.3193e-07,-0.61279,-0.61279,0.0,1.5355e-05,-2.3992e-06,-1.0556e-05,7.1975e-06,-1.9193e-06,-3.8387e-06,-8.1572e-06,-9.5967e-06,-2.2552e-05
3082.0,-2.1362e-07,-0.61279,-0.61279,0.0,1.5835e-05,-2.3992e-06,-1.0556e-05,8.1572e-06,-1.9193e-06,-3.8387e-06,-6.7177e-06,-9.5967e-06,-2.2552e-05
3082.5,-1.9836e-07,-0.61279,-0.61279,0.0,1.6314e-05,-1.4395e-06,-1.0556e-05,8.6371e-06,-1.9193e-06,-4.3185e-06,-6.2379e-06,-9.1169e-06,-2.2552e-05
3083.0,-1.77e-07,-0.61249,-0.61249,0.0,1.6794e-05,-4.7984e-07,-1.0556e-05,8.6371e-06,-9.5967e-07,-4.3185e-06,-4.7984e-06,-9.1169e-06,-2.3032e-05
3083.5,-1.6479e-07,-0.61279,-0.61279,0.0,1.6794e-05,0.0,-1.0556e-05,8.6371e-06,0.0,-4.3185e-06,-4.7984e-06,-8.6371e-06,-2.3032e-05
3084.0,-1.5564e-07,-0.61249,-0.61249,0.0,1.6794e-05,0.0,-1.0556e-05,9.1169e-06,0.0,-4.3185e-06,-4.3185e-06,-7.6774e-06,-2.3512e-05
3084.5,-1.3123e-07,-0.61249,-0.61249,0.0,1.7754e-05,4.7984e-07,-1.0077e-05,9.5967e-06,0.0,-4.3185e-06,-4.3185e-06,-6.7177e-06,-2.3032e-05
3085.0,-9.7656e-08,-0.61279,-0.61279,0.0,1.7754e-05,1.4395e-06,-8.6371e-06,9.5967e-06,9.5967e-07,-3.3589e-06,-3.8387e-06,-5.758e-06,-2.3512e-05
3085.5,-7.3242e-08,-0.61279,-0.61279,0.0,1.7754e-05,1.4395e-06,-7.6774e-06,9.5967e-06,1.4395e-06,-1.9193e-06,-3.3589e-06,-5.758e-06,-2.3032e-05
3086.0,-4.5776e-08,-0.61279,-0.61279,0.0,1.8234e-05,1.9193e-06,-7.1975e-06,9.5967e-06,1.9193e-06,-9.5967e-07,-2.879e-06,-5.758e-06,-2.2072e-05
3086.5,-3.6621e-08,-0.61279,-0.61279,0.0,1.8234e-05,1.4395e-06,-6.7177e-06,1.0077e-05,1.9193e-06,-9.5967e-07,-2.879e-06,-5.758e-06,-2.1113e-05
3087.0,-1.2207e-08,-0.61279,-0.61279,0.0,1.9193e-05,1.9193e-06,-6.7177e-06,1.0556e-05,1.9193e-06,-4.7984e-07,-2.3992e-06,-5.2782e-06,-2.0633e-05
3087.5,9.1553e-09,-0.61279,-0.61279,0.0,1.9193e-05,2.3992e-06,-6.7177e-06,1.0556e-05,2.3992e-06,0.0,-1.9193e-06,-4.7984e-06,-1.9673e-05
3088.0,3.0518e-09,-0.6131,-0.6131,0.0,1.7754e-05,2.3992e-06,-6.7177e-06,1.0556e-05,2.879e-06,0.0,-1.9193e-06,-4.7984e-06,-1.9673e-05
3088.5,-1.8311e-08,-0.6131,-0.6131,0.0,1.6314e-05,2.3992e-06,-6.7177e-06,9.1169e-06,2.879e-06,0.0,-2.3992e-06,-4.7984e-06,-1.9673e-05
3089.0,-3.6621e-08,-0.6131,-0.6131,0.0,1.5355e-05,2.3992e-06,-6.7177e-06,8.1572e-06,2.879e-06,0.0,-3.8387e-06,-4.3185e-06,-1.9673e-05
3089.5,-6.4087e-08,-0.6131,-0.6131,0.0,1.4395e-05,9.5967e-07,-6.7177e-06,7.1975e-06,2.3992e-06,0.0,-4.3185e-06,-4.7984e-06,-1.9193e-05
3090.0,-9.1553e-08,-0.6131,-0.6131,0.0,1.3435e-05,4.7984e-07,-6.7177e-06,6.2379e-06,1.4395e-06,0.0,-4.7984e-06,-5.2782e-06,-1.9193e-05
3090.5,-1.1597e-07,-0.6131,-0.6131,0.0,1.2476e-05,0.0,-7.1975e-06,5.758e-06,9.5967e-07,0.0,-5.2782e-06,-6.2379e-06,-1.8714e-05
3091.0,-1.4343e-07,-0.61279,-0.61279,0.0,1.1996e-05,0.0,-8.1572e-06,5.2782e-06,4.7984e-07,-9.5967e-07,-5.2782e-06,-6.7177e-06,-1.9193e-05
3091.5,-1.6479e-07,-0.61279,-0.61279,0.0,1.1996e-05,-4.7984e-07,-8.6371e-06,5.2782e-06,0.0,-1.9193e-06,-5.758e-06,-6.7177e-06,-1.9673e-05
3092.0,-1.8005e-07,-0.61279,-0.61279,0.0,1.1996e-05,-9.5967e-07,-8.6371e-06,4.7984e-06,0.0,-2.3992e-06,-6.2379e-06,-7.1975e-06,-1.9673e-05
3092.5,-1.9226e-07,-0.61279,-0.61279,0.0,1.2476e-05,-1.4395e-06,-9.1169e-06,5.2782e-06,-4.7984e-07,-2.3992e-06,-6.7177e-06,-7.6774e-06,-2.0153e-05
3093.0,-2.0142e-07,-0.61279,-0.61279,0.0,1.3435e-05,-1.9193e-06,-9.5967e-06,5.758e-06,-9.5967e-07,-2.3992e-06,-7.1975e-06,-8.1572e-06,-2.0633e-05
3093.5,-1.8616e-07,-0.6131,-0.6131,0.0,1.4395e-05,-1.4395e-06,-9.5967e-06,6.7177e-06,-9.5967e-07,-2.879e-06,-5.758e-06,-8.6371e-06,-2.1113e-05
3094.0,-1.77e-07,-0.6131,-0.6131,0.0,1.4875e-05,-9.5967e-07,-1.0077e-05,7.6774e-06,-4.7984e-07,-3.3589e-06,-5.2782e-06,-8.6371e-06,-2.1593e-05
3094.5,-1.5564e-07,-0.6131,-0.6131,0.0,1.5355e-05,0.0,-1.0077e-05,7.6774e-06,0.0,-3.3589e-06,-4.7984e-06,-7.6774e-06,-2.1593e-05
3095.0,-1.3428e-07,-0.6131,-0.6131,0.0,1.5835e-05,0.0,-9.1169e-06,8.1572e-06,4.7984e-07,-3.3589e-06,-3.8387e-06,-7.1975e-06,-2.2072e-05
3095.5,-1.0071e-07,-0.6131,-0.6131,0.0,1.6794e-05,4.7984e-07,-8.6371e-06,8.6371e-06,9.5967e-07,-2.3992e-06,-3.3589e-06,-6.2379e-06,-2.2072e-05
3096.0,-8.2397e-08,-0.6131,-0.6131,0.0,1.7274e-05,4.7984e-07,-8.6371e-06,9.1169e-06,9.5967e-07,-1.9193e-06,-2.879e-06,-6.2379e-06,-2.1113e-05
3096.5,-5.4932e-08,-0.6131,-0.6131,0.0,1.7754e-05,9.5967e-07,-8.1572e-06,9.5967e-06,1.4395e-06,-1.4395e-06,-2.3992e-06,-5.758e-06,-2.0633e-05
3097.0,-5.4932e-08,-0.6134,-0.6134,0.0,1.6314e-05,9.5967e-07,-7.6774e-06,9.1169e-06,1.9193e-06,-9.5967e-07,-2.3992e-06,-5.758e-06,-2.0153e-05
3097.5,-6.7139e-08,-0.6134,-0.6134,0.0,1.4875e-05,1.4395e-06,-7.6774e-06,7.6774e-06,2.3992e-06,-9.5967e-07,-3.3589e-06,-5.2782e-06,-1.9673e-05
3098.0,-9.1553e-08,-0.6131,-0.6131,0.0,1.3915e-05,4.7984e-07,-7.6774e-06,7.1975e-06,1.9193e-06,-4.7984e-07,-4.3185e-06,-5.758e-06,-1.9673e-05
3098.5,-1.0681e-07,-0.6134,-0.6134,0.0,1.3435e-05,0.0,-7.1975e-06,6.7177e-06,9.5967e-07,-4.7984e-07,-4.7984e-06,-6.2379e-06,-1.9193e-05
3099.0,-1.3428e-07,-0.6134,-0.6134,0.0,1.2956e-05,-4.7984e-07,-8.1572e-06,6.2379e-06,4.7984e-07,-9.5967e-07,-5.2782e-06,-6.7177e-06,-1.9193e-05
3099.5,-1.5869e-07,-0.6134,-0.6134,0.0,1.2476e-05,-9.5967e-07,-8.6371e-06,5.758e-06,0.0,-1.4395e-06,-5.758e-06,-7.1975e-06,-1.9193e-05
3100.0,-1.8921e-07,-0.61371,-0.61371,0.0,1.2476e-05,-1.4395e-06,-9.1169e-06,5.2782e-06,-4.7984e-07,-2.3992e-06,-6.7177e-06,-7.1975e-06,-2.0153e-05
3100.5,-1.8921e-07,-0.6134,-0.6134,0.0,1.2476e-05,-1.4395e-06,-8.6371e-06,5.2782e-06,-4.7984e-07,-2.3992e-06,-6.7177e-06,-7.6774e-06,-2.0153e-05
3101.0,-1.9836e-07,-0.6134,-0.6134,0.0,1.3915e-05,-1.9193e-06,-9.1169e-06,5.758e-06,-9.5967e-07,-2.3992e-06,-7.1975e-06,-8.1572e-06,-2.1113e-05
3101.5,-1.77e-07,-0.6134,-0.6134,0.0,1.4875e-05,-1.4395e-06,-9.1169e-06,6.7177e-06,-9.5967e-07,-2.3992e-06,-6.7177e-06,-7.6774e-06,-2.1113e-05
3102.0,-1.5259e-07,-0.6134,-0.6134,0.0,1.5355e-05,0.0,-9.1169e-06,7.6774e-06,0.0,-2.879e-06,-5.2782e-06,-8.1572e-06,-2.1593e-05
3102.5,-1.4343e-07,-0.6134,-0.6134,0.0,1.5355e-05,0.0,-9.1169e-06,7.6774e-06,4.7984e-07,-2.879e-06,-4.7984e-06,-7.1975e-06,-2.2072e-05
3103.0,-1.1902e-07,-0.6134,-0.6134,0.0,1.6314e-05,4.7984e-07,-9.1169e-06,8.1572e-06,1.4395e-06,-2.3992e-06,-4.3185e-06,-6.7177e-06,-2.2552e-05
3103.5,-8.5449e-08,-0.6134,-0.6134,0.0,1.6794e-05,9.5967e-07,-8.1572e-06,9.1169e-06,1.4395e-06,-1.4395e-06,-3.8387e-06,-6.7177e-06,-2.1593e-05
3104.0,-6.1035e-08,-0.6134,-0.6134,0.0,1.7754e-05,9.5967e-07,-8.1572e-06,9.5967e-06,1.9193e-06,-9.5967e-07,-3.3589e-06,-6.2379e-06,-2.1113e-05
3104.5,-3.6621e-08,-0.6131,-0.6131,0.0,1.7754e-05,1.4395e-06,-7.6774e-06,9.5967e-06,2.3992e-06,-4.7984e-07,-2.3992e-06,-5.758e-06,-2.0633e-05
3105.0,-3.3569e-08,-0.6131,-0.6131,0.0,1.6314e-05,1.9193e-06,-7.1975e-06,9.1169e-06,2.879e-06,-4.7984e-07,-1.9193e-06,-5.2782e-06,-2.0633e-05
3105.5,-4.5776e-08,-0.6134,-0.6134,0.0,1.4875e-05,1.9193e-06,-6.7177e-06,7.6774e-06,3.3589e-06,0.0,-2.879e-06,-5.2782e-06,-2.0153e-05
3106.0,-7.6294e-08,-0.6134,-0.6134,0.0,1.3435e-05,9.5967e-07,-6.7177e-06,6.7177e-06,2.879e-06,0.0,-4.3185e-06,-5.2782e-06,-1.9673e-05
3106.5,-1.0681e-07,-0.6134,-0.6134,0.0,1.2956e-05,0.0,-6.7177e-06,6.2379e-06,1.9193e-06,0.0,-5.2782e-06,-6.2379e-06,-1.9673e-05
3107.0,-1.4038e-07,-0.6134,-0.6134,0.0,1.1996e-05,0.0,-7.1975e-06,5.2782e-06,1.4395e-06,-4.7984e-07,-6.2379e-06,-7.1975e-06,-1.9673e-05
3107.5,-1.4954e-07,-0.6134,-0.6134,0.0,1.1996e-05,0.0,-7.6774e-06,5.2782e-06,9.5967e-07,-9.5967e-07,-6.2379e-06,-7.1975e-06,-1.9673e-05
3108.0,-1.8005e-07,-0.6134,-0.6134,0.0,1.1516e-05,-4.7984e-07,-8.6371e-06,4.7984e-06,4.7984e-07,-1.9193e-06,-6.7177e-06,-7.1975e-06,-2.0153e-05
3108.5,-1.8311e-07,-0.6134,-0.6134,0.0,1.1996e-05,-4.7984e-07,-8.6371e-06,4.7984e-06,4.7984e-07,-1.9193e-06,-6.7177e-06,-7.6774e-06,-2.0633e-05
3109.0,-1.8921e-07,-0.6131,-0.6131,0.0,1.3435e-05,-9.5967e-07,-9.1169e-06,5.758e-06,0.0,-2.3992e-06,-7.1975e-06,-8.1572e-06,-2.1113e-05
3109.5,-1.9836e-07,-0.6131,-0.6131,0.0,1.3435e-05,-9.5967e-07,-9.5967e-06,5.758e-06,0.0,-2.879e-06,-7.1975e-06,-8.1572e-06,-2.1593e-05
3110.0,-2.1362e-07,-0.6134,-0.6134,0.0,1.2476e-05,-1.4395e-06,-9.5967e-06,5.2782e-06,0.0,-3.3589e-06,-7.1975e-06,-8.1572e-06,-2.1593e-05
3110.5,-2.1362e-07,-0.6131,-0.6131,0.0,1.3435e-05,-1.9193e-06,-1.0077e-05,5.2782e-06,0.0,-3.3589e-06,-7.1975e-06,-8.1572e-06,-2.1593e-05
3111.0,-2.0752e-07,-0.6131,-0.6131,0.0,1.3915e-05,-1.9193e-06,-1.0077e-05,5.758e-06,0.0,-3.3589e-06,-7.1975e-06,-8.1572e-06,-2.1593e-05
3111.5,-1.8921e-07,-0.6134,-0.6134,0.0,1.4395e-05,-4.7984e-07,-1.0556e-05,6.7177e-06,0.0,-3.3589e-06,-6.2379e-06,-8.1572e-06,-2.2072e-05
3112.0,-1.5869e-07,-0.6134,-0.6134,0.0,1.5355e-05,0.0,-1.0077e-05,7.1975e-06,4.7984e-07,-2.879e-06,-5.2782e-06,-7.6774e-06,-2.2072e-05
3112.5,-1.3123e-07,-0.6134,-0.6134,0.0,1.5835e-05,0.0,-9.1169e-06,8.1572e-06,9.5967e-07,-2.879e-06,-4.7984e-06,-6.7177e-06,-2.2072e-05
3113.0,-1.0681e-07,-0.6134,-0.6134,0.0,1.6314e-05,4.7984e-07,-8.6371e-06,8.1572e-06,1.4395e-06,-1.9193e-06,-4.7984e-06,-6.2379e-06,-2.1593e-05
